id,category,title,cash_price,link,created_at
55,notebooks,"Notebook Hp 250 G8 Core i3 1115G4 16Gb Ssd M2 480Gb 15.6"" Win11#",$605.549,https://www.mexx.com.ar/productos-rubro/notebooks/45721-notebook-hp-250-g8-core-i3-1115g4-16gb-ssd-m2-480gb-15.6-win11#.html,2023-08-22 12:45:58
56,notebooks,"Notebook Hp 250 G8 Core i3 1115G4 16Gb Ssd M2 960Gb 15.6"" Win11#",$618.549,https://www.mexx.com.ar/productos-rubro/notebooks/45723-notebook-hp-250-g8-core-i3-1115g4-16gb-ssd-m2-960gb-15.6-win11#.html,2023-08-22 12:45:58
57,notebooks,"Notebook Hp 250 G8 Core i3 1115G4 32Gb 256Gb 15.6"" Win11#",$613.549,https://www.mexx.com.ar/productos-rubro/notebooks/45729-notebook-hp-250-g8-core-i3-1115g4-32gb-256gb-15.6-win11#.html,2023-08-22 12:45:58
58,notebooks,"Notebook Hp 250 G8 Core i3 1115G4 32Gb Ssd M2 480Gb 15.6"" Win11#",$637.549,https://www.mexx.com.ar/productos-rubro/notebooks/45730-notebook-hp-250-g8-core-i3-1115g4-32gb-ssd-m2-480gb-15.6-win11#.html,2023-08-22 12:45:58
59,notebooks,"Notebook Hp 250 G8 Core i3 1115G4 32Gb Ssd M2 960Gb 15.6"" Win11#",$650.549,https://www.mexx.com.ar/productos-rubro/notebooks/45731-notebook-hp-250-g8-core-i3-1115g4-32gb-ssd-m2-960gb-15.6-win11#.html,2023-08-22 12:45:58
60,notebooks,"Notebook Hp 250 G8 Core i5 1135G7 8Gb Ssd 256Gb 15.6"" Win11",$676.079,https://www.mexx.com.ar/productos-rubro/notebooks/45577-notebook-hp-250-g8-core-i5-1135g7-8gb-ssd-256gb-15.6-win11.html,2023-08-22 12:45:58
61,notebooks,"Notebook Hp 250 G8 Core i5 1135G7 8Gb Ssd M2 480Gb 15.6"" Win11#",$700.069,https://www.mexx.com.ar/productos-rubro/notebooks/45702-notebook-hp-250-g8-core-i5-1135g7-8gb-ssd-m2-480gb-15.6-win11#.html,2023-08-22 12:45:58
62,notebooks,"Notebook Hp 250 G8 Core i5 1135G7 8Gb Ssd M2 960Gb 15.6"" Win11#",$713.069,https://www.mexx.com.ar/productos-rubro/notebooks/45704-notebook-hp-250-g8-core-i5-1135g7-8gb-ssd-m2-960gb-15.6-win11#.html,2023-08-22 12:45:58
63,notebooks,"Notebook Hp 250 G8 Core i5 1135G7 16Gb Ssd M2 480Gb 15.6"" Win11#",$720.069,https://www.mexx.com.ar/productos-rubro/notebooks/45705-notebook-hp-250-g8-core-i5-1135g7-16gb-ssd-m2-480gb-15.6-win11#.html,2023-08-22 12:45:58
64,notebooks,"Notebook Hp 250 G8 Core i5 1135G7 16Gb Ssd M2 960Gb 15.6"" Win11#",$733.069,https://www.mexx.com.ar/productos-rubro/notebooks/45709-notebook-hp-250-g8-core-i5-1135g7-16gb-ssd-m2-960gb-15.6-win11#.html,2023-08-22 12:45:58
65,notebooks,"Notebook Hp 250 G8 Core i5 1135G7 32Gb 256Gb 15.6"" Win11#",$728.069,https://www.mexx.com.ar/productos-rubro/notebooks/45708-notebook-hp-250-g8-core-i5-1135g7-32gb-256gb-15.6-win11#.html,2023-08-22 12:45:58
66,notebooks,"Notebook Hp 250 G8 Core i5 1135G7 32Gb Ssd M2 480Gb 15.6"" Win11#",$752.069,https://www.mexx.com.ar/productos-rubro/notebooks/45710-notebook-hp-250-g8-core-i5-1135g7-32gb-ssd-m2-480gb-15.6-win11#.html,2023-08-22 12:45:58
67,notebooks,"Notebook Hp 250 G8 Core i5 1135G7 32Gb Ssd M2 960Gb 15.6"" Win11#",$765.069,https://www.mexx.com.ar/productos-rubro/notebooks/45711-notebook-hp-250-g8-core-i5-1135g7-32gb-ssd-m2-960gb-15.6-win11#.html,2023-08-22 12:45:58
68,notebooks,"Notebook Hp 240 G8 Core i5 1135G7 8Gb Ssd 512 Gb 14"" W11",$789.679,https://www.mexx.com.ar/productos-rubro/notebooks/43283-notebook-hp-240-g8-core-i5-1135g7-8gb-ssd-512-gb-14-w11.html,2023-08-22 12:45:58
69,notebooks,"Notebook Hp 240 G8 Core i5 1135G7 16Gb Ssd 512Gb 14"" Win11 #",$809.669,https://www.mexx.com.ar/productos-rubro/notebooks/43457-notebook-hp-240-g8-core-i5-1135g7-16gb-ssd-512gb-14-win11-#.html,2023-08-22 12:45:58
70,notebooks,"Notebook Hp 240 G8 Core i5 1135G7 24Gb Ssd 512Gb 14"" Win11 #",$825.669,https://www.mexx.com.ar/productos-rubro/notebooks/43458-notebook-hp-240-g8-core-i5-1135g7-24gb-ssd-512gb-14-win11-#.html,2023-08-22 12:45:58
71,notebooks,"Notebook Hp 240 G8 Core i5 1135G7 32Gb Ssd 512Gb 14"" Win11 #",$841.669,https://www.mexx.com.ar/productos-rubro/notebooks/43459-notebook-hp-240-g8-core-i5-1135g7-32gb-ssd-512gb-14-win11-#.html,2023-08-22 12:45:58
72,notebooks,"Notebook Lenovo Yoga Slim 7 14ACN6 Ryzen 5 8Gb Ssd 512Gb 14"" W11",$827.859,https://www.mexx.com.ar/productos-rubro/notebooks/46039-notebook-lenovo-yoga-slim-7-14acn6-ryzen-5-8gb-ssd-512gb-14-w11.html,2023-08-22 12:45:58
73,notebooks,"Notebook Lenovo Yoga Slim Core i5-1235U 16Gb Ssd 512Gb 14"" W11",$929.339,https://www.mexx.com.ar/productos-rubro/notebooks/46038-notebook-lenovo-yoga-slim-core-i5-1235u-16gb-ssd-512gb-14-w11.html,2023-08-22 12:45:58
74,notebooks,Notebook Lenovo Legion 5 Core i5 16Gb Ssd 512Gb GTX3060 6Gb Win11,$1.208.029,https://www.mexx.com.ar/productos-rubro/notebooks/46036-notebook-lenovo-legion-5-core-i5-16gb-ssd-512gb-gtx3060-6gb-win11.html,2023-08-22 12:45:58
75,notebooks,"Notebook Lenovo Legion 5 Pro Core i7 16Gb Ssd 512Gb GTX3050Ti 4Gb 16"" Win11",$1.246.529,https://www.mexx.com.ar/productos-rubro/notebooks/46034-notebook-lenovo-legion-5-pro-core-i7-16gb-ssd-512gb-gtx3050ti-4gb-16-win11.html,2023-08-22 12:45:58
76,notebooks,"Notebook Lenovo Ideapad 3 Core i5 16Gb Ssd 256Gb GTX1650 4Gb 15.6"" W11",$1.099.999,https://www.mexx.com.ar/productos-rubro/notebooks/46037-notebook-lenovo-ideapad-3-core-i5-16gb-ssd-256gb-gtx1650-4gb-15.6-w11.html,2023-08-22 12:45:58
77,notebooks,"Notebook Lenovo IdeaPad Flex 5 Core i3-1005G1 4Gb Ssd 256Gb 14"" Win10",$419.999,https://www.mexx.com.ar/productos-rubro/notebooks/42985-notebook-lenovo-ideapad-flex-5-core-i3-1005g1-4gb-ssd-256gb-14-win10.html,2023-08-22 12:45:58
78,notebooks,"Notebook Lenovo IdeaPad Flex 5 Core i3-1005G1 4Gb Ssd M2 480Gb 14"" Win10#",$443.989,https://www.mexx.com.ar/productos-rubro/notebooks/46018-notebook-lenovo-ideapad-flex-5-core-i3-1005g1-4gb-ssd-m2-480gb-14-win10#.html,2023-08-22 12:45:58
79,notebooks,"Notebook Lenovo IdeaPad Flex 5 Core i3-1005G1 4Gb Ssd M2 960Gb 14"" Win10#",$456.989,https://www.mexx.com.ar/productos-rubro/notebooks/46019-notebook-lenovo-ideapad-flex-5-core-i3-1005g1-4gb-ssd-m2-960gb-14-win10#.html,2023-08-22 12:45:58
80,notebooks,"Notebook Acer Aspire 3 Celeron N4000 4Gb 500Gb 15.6"" W10",$384.999,https://www.mexx.com.ar/productos-rubro/notebooks/45761-notebook-acer-aspire-3-celeron-n4000-4gb-500gb-15.6-w10.html,2023-08-22 12:45:58
81,notebooks,"Notebook Acer Aspire 3 Ryzen 5 3500U 8Gb Ssd 256Gb 15.6"" Win11",$837.349,https://www.mexx.com.ar/productos-rubro/notebooks/43319-notebook-acer-aspire-3-ryzen-5-3500u-8gb-ssd-256gb-15.6-win11.html,2023-08-22 12:45:58
82,notebooks,"Notebook Acer Aspire 3 Ryzen 5 3500U 12Gb Ssd 256Gb 15.6"" Win11 #",$845.339,https://www.mexx.com.ar/productos-rubro/notebooks/43606-notebook-acer-aspire-3-ryzen-5-3500u-12gb-ssd-256gb-15.6-win11-#.html,2023-08-22 12:45:58
83,notebooks,"Notebook Acer Aspire 3 Ryzen 5 3500U 12Gb Ssd 256Gb Ssd 480Gb 15.6"" Win11 #",$872.339,https://www.mexx.com.ar/productos-rubro/notebooks/44632-notebook-acer-aspire-3-ryzen-5-3500u-12gb-ssd-256gb-ssd-480gb-15.6-win11-#.html,2023-08-22 12:45:58
84,notebooks,"Notebook Acer Aspire 3 Ryzen 5 3500U 12Gb Ssd 256Gb Ssd 960Gb 15.6"" Win11 #",$888.839,https://www.mexx.com.ar/productos-rubro/notebooks/44634-notebook-acer-aspire-3-ryzen-5-3500u-12gb-ssd-256gb-ssd-960gb-15.6-win11-#.html,2023-08-22 12:45:58
